exit_dt,cum_pnl_long,cum_pnl_short,cum_pnl_total
2024-10-09T09:50:12.000000,0.0,-47.661999999999146,-47.661999999999146
2024-10-09T09:50:12.000000,0.0,-199.29399999999927,-199.29399999999927
2024-10-09T09:50:32.000000,0.0,-341.9462499999996,-341.9462499999996
2024-10-09T09:50:42.000000,0.0,-373.5658499999991,-373.5658499999991
2024-10-09T09:50:47.000000,0.0,-421.1878499999997,-421.1878499999997
2024-10-09T09:50:47.000000,0.0,-554.8531499999985,-554.8531499999985
2024-10-09T09:50:52.000000,0.0,-697.5125999999989,-697.5125999999989
2024-10-09T09:50:57.000000,0.0,-822.176549999998,-822.176549999998
2024-10-09T09:51:02.000000,0.0,-946.8404999999971,-946.8404999999971
2024-10-09T09:51:07.000000,0.0,-1071.5044499999963,-1071.5044499999963
2024-10-09T09:51:07.000000,0.0,-1154.7158499999969,-1154.7158499999969
2024-10-09T09:51:12.000000,0.0,-1333.3734999999979,-1333.3734999999979
2024-10-09T09:51:17.000000,0.0,-1512.038349999999,-1512.038349999999
2024-10-09T09:51:27.000000,0.0,-1663.727949999999,-1663.727949999999
2024-10-09T09:51:37.000000,64.65960000000005,-1663.727949999999,-1599.068349999999
2024-10-09T09:51:37.000000,64.65960000000005,-1682.0864000000008,-1617.4268000000009
2024-10-09T09:51:52.000000,64.65960000000005,-1689.7344000000007,-1625.0748000000008
2024-10-09T09:52:17.000000,64.65960000000005,-1697.4064000000008,-1632.7468000000008
2024-10-09T09:52:22.000000,64.65960000000005,-1695.076900000001,-1630.417300000001
2024-10-09T09:52:47.000000,64.65960000000005,-1682.7459000000013,-1618.0863000000013
2024-10-09T09:52:52.000000,64.65960000000005,-1660.413400000002,-1595.753800000002
2024-10-09T09:53:02.000000,64.65960000000005,-1843.910350000002,-1779.250750000002
2024-10-09T09:53:02.000000,64.65960000000005,-1879.389750000002,-1814.7301500000021
2024-10-09T09:53:07.000000,64.65960000000005,-1837.054250000003,-1772.3946500000031
2024-10-09T09:53:12.000000,64.65960000000005,-1794.718750000004,-1730.0591500000041
2024-10-09T09:53:17.000000,64.65960000000005,-1752.3752500000035,-1687.7156500000035
