symbol,n_trades,total_pnl,total_entry_notional,return_rate
601878,3,282.2087999999992,27296.0,0.010338833528722127
300316,3,136.62239999999943,29124.0,0.004691058920477937
002603,32,1113.8937500000006,288915.0,0.0038554375854490098
601012,27,951.0140499999967,255199.0,0.0037265586855747736
688303,1,28.27325000000014,8415.000000000002,0.00335986333927512
601698,65,1841.9842499999943,564835.0,0.0032611014721113146
603799,4,94.22979999999806,37236.0,0.0025306101622085634
600183,3,67.93349999999987,27600.0,0.002461358695652169
601881,4,93.2002000000034,38550.0,0.002417644617380114
002271,3,32.30504999999883,28379.0,0.001138343493428198
300919,1,8.191049999999148,8514.0,0.0009620683579984905
000807,1,8.571999999999658,9288.0,0.0009229112833763628
300759,9,79.19420000000005,86035.0,0.0009204881734177957
600989,4,25.126500000000984,36102.0,0.0006959863719461798
600547,4,22.74284999999944,35337.0,0.0006435987774853395
300418,83,436.71990000000216,706782.0,0.0006178990127083063
000938,8,39.71164999999807,74070.0,0.0005361367625219127
603806,39,192.70995000000443,375383.0,0.0005133688792513364
600460,42,160.3049499999978,381261.0,0.00042045986869886456
600584,16,47.698799999999615,150393.0,0.0003171610380802272
002466,4,7.790549999999829,31518.0,0.00024717780316009356
002555,49,-52.51330000001058,468160.0,-0.00011216955741629054
601899,6,-9.3737999999997,56742.0,-0.0001652003806703976
002459,28,-60.53764999999936,261970.0,-0.00023108619307554056
002241,32,-168.48005000000626,277002.0,-0.0006082268359073446
002129,32,-189.5640499999957,303215.0,-0.0006251803175964108
603659,1,-7.2448,9056.0,-0.0007999999999999999
688599,1,-6.8759999999999994,8595.0,-0.0007999999999999999
600048,82,-752.5910999999882,788340.0,-0.0009546529416241573
601872,35,-402.5233500000041,341880.0,-0.001177381976131988
601138,6,-63.9844000000009,49940.0,-0.0012812254705646957
000002,148,-1906.4203000000043,1420538.0,-0.0013420410436046093
300433,68,-855.0671000000129,595796.0,-0.0014351675741361353
000625,83,-1139.3623000000025,771550.0,-0.001476718683170245
002709,1,-14.94184999999985,9926.0,-0.0015053244005641597
300015,34,-482.69580000000053,318315.0,-0.0015164092172847668
600732,20,-314.0667000000026,190053.0,-0.0016525216650092479
300442,3,-57.81339999999996,27260.0,-0.002120814380044019
603993,116,-2460.735549999999,1139379.0,-0.0021597164332500416
001979,39,-810.1930999999988,370075.0,-0.0021892673106802645
600489,9,-194.00799999999924,82663.0,-0.0023469750674424985
601600,98,-2297.982649999995,943717.0,-0.0024350336488587095
600438,10,-239.04874999999913,92495.0,-0.0025844505108384144
688223,3,-79.09160000000254,28854.0,-0.0027410965550704425
000425,88,-2710.8206999999993,856250.0,-0.003165921985401459
600026,20,-681.1804499999987,187591.0,-0.0036312000575720515
002410,10,-351.4002999999993,96699.0,-0.003633960020269075
002812,2,-60.83520000000111,16035.0,-0.003793900841908395
002180,2,-87.37079999999989,19200.0,-0.004550562499999994
300122,1,-39.39134999999983,7983.0,-0.004934404359263414
002460,3,-127.06259999999983,23808.0,-0.005336970766129026
002001,30,-1508.6263999999949,265720.0,-0.005677504139695901
601059,6,-337.9928999999999,54936.0,-0.00615248470948012
002050,21,-1260.1486499999903,196241.0,-0.006421434103984337
601865,16,-975.1122500000006,149980.0,-0.0065016152153620525
300142,2,-415.1192,18824.0,-0.02205265618359541
