exit_dt,cum_pnl_long,cum_pnl_short,cum_pnl_total
2024-10-09T09:50:12.000000,0.0,-47.661999999999146,-47.661999999999146
2024-10-09T09:50:12.000000,0.0,-199.29399999999927,-199.29399999999927
2024-10-09T09:50:12.000000,0.0,-350.17784999999856,-350.17784999999856
2024-10-09T09:50:12.000000,0.0,-483.651149999998,-483.651149999998
2024-10-09T09:50:17.000000,0.0,-563.3035499999993,-563.3035499999993
2024-10-09T09:50:22.000000,0.0,-758.6437499999988,-758.6437499999988
2024-10-09T09:50:27.000000,0.0,-806.3233499999994,-806.3233499999994
2024-10-09T09:50:27.000000,0.0,-948.8395999999992,-948.8395999999992
2024-10-09T09:50:32.000000,0.0,-1030.7436499999992,-1030.7436499999992
2024-10-09T09:50:32.000000,0.0,-1173.3958999999995,-1173.3958999999995
2024-10-09T09:50:32.000000,0.0,-1149.3015000000003,-1149.3015000000003
2024-10-09T09:50:32.000000,0.0,-1001.1093000000001,-1001.1093000000001
2024-10-09T09:50:32.000000,0.0,-942.9489999999995,-942.9489999999995
2024-10-09T09:50:32.000000,0.0,-998.1081999999996,-998.1081999999996
2024-10-09T09:50:37.000000,0.0,-1077.3837999999996,-1077.3837999999996
2024-10-09T09:50:37.000000,0.0,-981.1785999999995,-981.1785999999995
2024-10-09T09:50:37.000000,0.0,-1183.7558499999993,-1183.7558499999993
2024-10-09T09:50:42.000000,0.0,-1215.3754499999989,-1215.3754499999989
2024-10-09T09:50:42.000000,0.0,-1247.0398499999983,-1247.0398499999983
2024-10-09T09:50:42.000000,0.0,-1241.9314999999986,-1241.9314999999986
2024-10-09T09:50:42.000000,0.0,-1385.6958999999986,-1385.6958999999986
2024-10-09T09:50:42.000000,0.0,-1682.8153999999977,-1682.8153999999977
2024-10-09T09:50:47.000000,0.0,-1730.4373999999982,-1730.4373999999982
2024-10-09T09:50:47.000000,0.0,-1864.1026999999972,-1864.1026999999972
2024-10-09T09:50:47.000000,0.0,-1895.7606999999966,-1895.7606999999966
2024-10-09T09:50:47.000000,0.0,-1981.3227999999972,-1981.3227999999972
2024-10-09T09:50:52.000000,0.0,-2123.9822499999973,-2123.9822499999973
