symbol,n_trades,total_pnl,total_entry_notional,return_rate
300821,5,915.7283500000001,91775.0,0.00997797166984473
000555,5,927.7387500000026,96765.0,0.009587544566733866
600986,12,1340.9304500000023,197868.0,0.0067768939393939515
600201,5,492.2646999999982,97276.0,0.005060494880546057
002364,5,485.14124999999314,97429.0,0.0049794337414937355
600869,18,1467.873499999983,296991.99999999994,0.0049424681472901065
000422,5,477.3152499999972,97210.0,0.004910145561156231
603477,8,606.1194999999924,124983.00000000001,0.0048496155477144275
600151,5,435.0850999999997,98740.0,0.004406371278104109
688639,3,246.02604999999681,56272.0,0.004372086472846119
603057,4,193.4290499999995,47007.00000000001,0.0041148988448528835
600550,10,599.7749000000064,187511.99999999994,0.003198594756602279
603220,5,291.47919999999783,95720.0,0.0030451232762222923
300773,15,1054.630249999989,361068.0,0.0029208632445965554
688403,12,505.75960000000106,197925.0,0.0025553093343438226
688443,3,114.68454999999976,47923.0,0.002393100390209289
601020,5,193.33994999999175,84363.00000000001,0.0022917623839834016
300641,4,127.17170000000304,58568.00000000001,0.0021713512498293098
002015,93,3588.3701000000574,1829167.9999999998,0.0019617498775399843
600686,10,291.8554999999879,157758.99999999997,0.0018500085573563978
002840,3,70.43145000000118,40627.0,0.0017336118837226766
688586,9,243.9799000000042,147482.0,0.001654302897980799
002716,5,153.32119999999932,98391.99999999999,0.0015582689649564939
600246,74,1873.5021499999734,1249911.0000000002,0.001498908442281069
002023,20,441.46910000000264,330711.0,0.0013349090293337767
002705,27,525.9096999999912,429680.0000000002,0.0012239566654254118
605296,4,50.46940000000105,41929.0,0.0012036871854802416
600388,12,228.66445000000365,197992.0,0.0011549176229342785
300687,8,152.70715000000172,135415.0,0.0011276974485839952
300468,6,92.84980000000982,98798.00000000001,0.0009397943278205005
000680,6,74.73974999999461,97854.0,0.0007637883990434179
301263,5,58.12964999999756,81111.0,0.0007166678995450378
605116,6,72.13425000000248,108542.0,0.0006645745425734046
301127,5,46.27714999999414,78424.0,0.0005900891308782278
600331,12,95.3131499999971,197156.00000000003,0.00048344027064860863
603567,10,56.95594999999393,135086.0,0.0004216273336984879
600682,25,145.27589999999097,430997.0,0.00033706939955496437
600353,6,20.848150000020834,95208.00000000003,0.0002189747710278635
300284,3,7.895499999998931,52640.0,0.00014999050151973654
603693,4,5.9365999999972985,57589.0,0.00010308565871950023
000019,18,7.338350000001503,257117.0,0.000028540897723610274
600864,55,-176.56165000001724,967063.9999999998,-0.0001825749381633659
301091,3,-13.30300000000344,51634.0,-0.00025764031452150596
002183,36,-217.8501500000022,581108.9999999999,-0.0003748868972946594
688548,23,-256.82615000000396,389793.0,-0.0006588783020731618
300657,6,-68.7457000000027,98424.0,-0.0006984648053320602
300035,12,-138.73760000000948,193803.0,-0.0007158692073910593
600100,19,-226.33065000001454,314168.0,-0.0007204128046141381
000762,9,-110.30505000000676,149133.0,-0.000739642131520232
002675,11,-148.78345000000357,197231.00000000003,-0.0007543613833525336
300738,23,-303.64289999997163,402039.0000000002,-0.0007552573257817562
002073,5,-62.95839999999999,78698.0,-0.0007999999999999999
600502,4,-62.0232,77529.0,-0.0008
301109,3,-32.7888,40986.0,-0.0008
001236,2,-24.9696,31212.0,-0.0008
000990,10,-138.18380000000457,167729.0,-0.0008238515700922593
603118,4,-62.103650000006866,73879.0,-0.000840613029413052
002550,12,-193.37675000000922,215467.0,-0.0008974773399175244
300166,28,-445.434500000025,489120.99999999994,-0.0009106836549647737
601952,16,-281.2054999999853,298999.0,-0.0009404897675242569
600509,57,-885.538599999969,931896.9999999999,-0.0009502537297576548
002400,105,-1785.6103499999847,1845704.9999999995,-0.0009674408152982113
600667,96,-1673.2318999999995,1678978.0000000012,-0.0009965776204333818
300065,18,-326.0981999999794,302691.0,-0.001077330346789232
000791,68,-1202.4778499999975,1114289.0,-0.001079143606371415
688382,6,-113.28860000000208,96604.0,-0.0011727112748954709
002051,25,-488.4796999999868,413310.0,-0.0011818724444121525
600075,53,-1106.8173000000174,926172.9999999999,-0.0011950437985128238
002100,64,-1399.2355500000472,1132702.0000000002,-0.0012353077420186836
002531,12,-245.9362499999976,198309.00000000006,-0.0012401668608081203
600821,166,-3665.7297000000276,2933539.000000001,-0.0012495929660386402
600888,30,-653.0794500000139,507553.00000000006,-0.001286721682267692
300232,36,-786.8847000000036,611049.9999999999,-0.0012877582849194073
600595,189,-4160.981949999997,3224681.000000001,-0.001290354596315107
688549,28,-554.4266500000084,424243.0000000001,-0.0013068610442600308
300303,105,-2446.2362999999878,1855749.0000000005,-0.0013181935164723177
603876,45,-1015.529150000016,753069.9999999997,-0.0013485189291832318
600163,43,-992.0476000000288,729676.9999999999,-0.0013595708786216763
300113,7,-165.19820000000428,121485.00000000001,-0.0013598238465654547
000600,61,-1496.853800000031,1095951.0000000005,-0.0013658035806345633
002543,4,-79.38974999998759,57981.000000000015,-0.001369237336368596
600057,19,-443.619700000034,316989.0,-0.0013994797926743011
300083,45,-1073.4568499999973,747982.0000000001,-0.0014351372760307028
300088,94,-2299.541749999999,1572671.9999999993,-0.001462187760702804
002706,24,-602.1992500000213,398945.99999999994,-0.001509475593188104
300323,20,-558.1949000000001,360192.99999999994,-0.0015497105718323236
000065,16,-455.7286500000527,290870.99999999994,-0.0015667723836341636
603227,15,-407.78120000000683,259689.00000000003,-0.0015702675122935773
002063,65,-1750.875200000011,1088428.9999999998,-0.0016086260105160847
301526,56,-1629.6366999999939,1006483.0,-0.001619139816569176
601101,39,-1121.728699999965,689669.9999999999,-0.0016264716458595637
600186,148,-4262.7111500001,2600903.9999999986,-0.0016389344435627391
600273,21,-515.0622500000144,305027.0,-0.0016885792077423127
300119,3,-96.32685000000905,56649.0,-0.0017004157178416043
000950,37,-1088.6283500000116,624337.0,-0.0017436550292550521
600490,120,-3630.3034999999254,2035004.0000000012,-0.001783929417337717
600478,91,-2725.189250000033,1522454.0000000002,-0.001789997760195075
000543,31,-914.5414999999889,510582.0,-0.0017911745811642183
600744,89,-2786.455599999994,1552317.0000000002,-0.0017950300099786277
000636,16,-524.4452499999849,292042.99999999994,-0.0017957809295206014
000928,55,-1553.2964000000397,851659.0000000001,-0.0018238478076319743
600746,26,-800.0608999999796,432491.00000000006,-0.001849890286734243
688660,4,-131.80565000000195,70992.99999999999,-0.0018566006507684135
600063,81,-2634.7109000000437,1415607.0,-0.0018611880981091813
002537,34,-1073.9250500000144,573540.9999999999,-0.0018724468695350718
002405,158,-5049.207650000026,2687216.0000000023,-0.0018789734989669686
601068,18,-351.74550000000266,187144.0,-0.001879544628735106
603169,16,-564.0899499999947,288800.0,-0.001953220048476436
600971,26,-785.3459000000146,399095.0,-0.001967816935817323
300296,119,-4044.5027000000555,2032675.0000000005,-0.0019897439088885603
600996,51,-1797.8793999999816,892146.0000000002,-0.002015230018405038
002408,84,-2757.1015500000226,1359814.0000000007,-0.0020275578498235945
600328,66,-2261.246200000021,1101299.0000000002,-0.0020532536577260313
002761,6,-239.02669999998446,116256.00000000003,-0.002056037537847375
600409,75,-2641.698100000025,1284320.0000000002,-0.002056884654914682
600167,16,-522.9595000000082,251139.0,-0.00208235080971099
300352,81,-2819.1652500000037,1339878.9999999993,-0.0021040446562712043
300276,5,-164.2530499999978,76547.0,-0.0021457803702300262
002928,28,-1108.3961499999732,504113.0,-0.002198705746528999
000875,149,-5562.813350000075,2481596.0,-0.002241627303557902
600123,43,-1437.5905000000364,629411.0000000001,-0.002284025064703407
000035,114,-4241.347450000054,1832443.0000000005,-0.002314586292725096
000930,41,-1551.807750000012,668319.0000000001,-0.0023219566554295353
002745,50,-2142.7176499998877,884378.0000000001,-0.002422852728131961
002068,31,-1020.2309000000029,417660.0,-0.0024427306900349634
600428,77,-3198.403450000044,1308851.0000000002,-0.002443672694600106
002043,19,-836.2550000000051,320210.0,-0.002611583023640752
600929,30,-1383.886000000017,499673.0,-0.002769583307483128
002221,44,-2071.2705500000097,747561.9999999998,-0.002770700691046375
600867,69,-3340.2815500000365,1148648.0000000002,-0.00290801146217121
603355,4,-202.754850000002,69666.0,-0.00291038454913447
002245,13,-634.1675499999925,216834.00000000003,-0.002924668409935676
002038,79,-3733.8669500000638,1235135.9999999995,-0.0030230411468859016
603055,14,-592.4935500000064,194285.0,-0.0030496103662146145
000833,17,-963.2288500000094,310878.00000000006,-0.003098414329737097
600810,27,-1537.293499999991,488901.99999999994,-0.0031443796507275306
002498,131,-7160.853750000026,2188952.0000000005,-0.003271361706423907
688327,6,-322.88939999999405,98566.0,-0.003275869975447863
