exit_dt,cum_pnl_long,cum_pnl_short,cum_pnl_total
2024-04-02T09:50:57.000000,-233.2528161290332,0.0,-233.2528161290332
2024-04-02T09:51:02.000000,-454.51343225806664,0.0,-454.51343225806664
2024-04-02T09:51:07.000000,-669.7779483870992,0.0,-669.7779483870992
2024-04-02T09:51:12.000000,-885.0424645161316,0.0,-885.0424645161316
2024-04-02T09:51:17.000000,-1100.3069806451642,0.0,-1100.3069806451642
2024-04-02T09:51:22.000000,-1134.185700000003,0.0,-1134.185700000003
2024-04-02T09:52:07.000000,-1242.9006000000027,0.0,-1242.9006000000027
2024-04-02T09:52:12.000000,-1359.6103000000007,0.0,-1359.6103000000007
2024-04-02T09:52:17.000000,-1468.3252000000005,0.0,-1468.3252000000005
2024-04-02T09:52:22.000000,-1593.0296999999998,0.0,-1593.0296999999998
2024-04-02T09:52:27.000000,-1709.739399999998,0.0,-1709.739399999998
2024-04-02T09:52:32.000000,-1826.4490999999962,0.0,-1826.4490999999962
2024-04-02T09:52:32.000000,-1845.115549999996,0.0,-1845.115549999996
2024-04-02T09:52:37.000000,-1961.825249999994,0.0,-1961.825249999994
2024-04-02T09:56:52.000000,-2007.563133333327,0.0,-2007.563133333327
2024-04-02T09:56:57.000000,-2053.30101666666,0.0,-2053.30101666666
2024-04-02T09:57:02.000000,-2099.038899999993,0.0,-2099.038899999993
2024-04-02T09:57:07.000000,-2144.7767833333264,0.0,-2144.7767833333264
2024-04-02T09:57:12.000000,-2169.380533333325,0.0,-2169.380533333325
2024-04-02T09:57:12.000000,-2215.118416666658,0.0,-2215.118416666658
2024-04-02T09:57:17.000000,-2222.6517499999914,0.0,-2222.6517499999914
2024-04-02T09:57:22.000000,-2241.1673699999865,0.0,-2241.1673699999865
2024-04-02T09:57:22.000000,-2278.50026999999,0.0,-2278.50026999999
2024-04-02T09:57:27.000000,-2297.015889999985,0.0,-2297.015889999985
2024-04-02T09:57:27.000000,-2334.3487899999886,0.0,-2334.3487899999886
2024-04-02T09:57:32.000000,-2352.8644099999838,0.0,-2352.8644099999838
2024-04-02T09:57:32.000000,-2368.2116099999876,0.0,-2368.2116099999876
2024-04-02T09:57:37.000000,-2386.7272299999822,0.0,-2386.7272299999822
2024-04-02T09:57:37.000000,-2402.074429999986,0.0,-2402.074429999986
2024-04-02T09:57:42.000000,-2420.5900499999807,0.0,-2420.5900499999807
2024-04-02T09:57:42.000000,-2423.3804499999815,0.0,-2423.3804499999815
2024-04-02T09:57:47.000000,-2445.7946824324126,0.0,-2445.7946824324126
2024-04-02T09:58:12.000000,-2454.2777034850446,0.0,-2454.2777034850446
2024-04-02T09:58:27.000000,-2498.4703706915234,0.0,-2498.4703706915234
2024-04-02T09:58:37.000000,-2504.860645185452,0.0,-2504.860645185452
2024-04-02T10:01:17.000000,-2456.874073756881,0.0,-2456.874073756881
2024-04-02T10:01:22.000000,-2408.88750232831,0.0,-2408.88750232831
2024-04-02T10:01:27.000000,-2378.8892308997374,0.0,-2378.8892308997374
2024-04-02T10:01:32.000000,-2336.898759471165,0.0,-2336.898759471165
2024-04-02T10:01:37.000000,-2276.919988042594,0.0,-2276.919988042594
2024-04-02T10:01:42.000000,-2210.945116614022,0.0,-2210.945116614022
2024-04-02T10:01:47.000000,-2150.9663451854512,0.0,-2150.9663451854512
2024-04-02T10:01:52.000000,-2096.983673756879,0.0,-2096.983673756879
2024-04-02T10:01:57.000000,-2054.9932023283063,0.0,-2054.9932023283063
2024-04-02T10:02:02.000000,-2007.0066308997352,0.0,-2007.0066308997352
2024-04-02T10:02:07.000000,-1986.011395185449,0.0,-1986.011395185449
2024-04-02T10:02:12.000000,-2062.390527617882,0.0,-2062.390527617882
2024-04-02T10:02:17.000000,-2147.7638100503136,0.0,-2147.7638100503136
2024-04-02T10:02:22.000000,-2206.154642482747,0.0,-2206.154642482747
2024-04-02T10:02:27.000000,-2213.6418627530174,0.0,-2213.6418627530174
2024-04-02T10:03:07.000000,-2258.8096999999807,0.0,-2258.8096999999807
2024-04-02T10:08:02.000000,-2260.1655999999803,0.0,-2260.1655999999803
2024-04-02T10:10:37.000000,-2281.025774358954,0.0,-2281.025774358954
2024-04-02T10:10:42.000000,-2309.880748717929,0.0,-2309.880748717929
2024-04-02T10:10:47.000000,-2338.7357230769035,0.0,-2338.7357230769035
2024-04-02T10:10:52.000000,-2359.5958974358773,0.0,-2359.5958974358773
2024-04-02T10:10:57.000000,-2391.839449999979,0.0,-2391.839449999979
2024-04-02T10:12:22.000000,-2391.839449999979,2.267734000001166,-2389.5717159999776
2024-04-02T10:12:27.000000,-2391.839449999979,4.535468000002332,-2387.3039819999763
2024-04-02T10:12:32.000000,-2391.839449999979,6.803202000003498,-2385.036247999975
2024-04-02T10:12:37.000000,-2391.839449999979,8.099050000004166,-2383.740399999974
2024-04-02T10:13:02.000000,-2387.1471642856936,8.099050000004166,-2379.048114285689
2024-04-02T10:13:07.000000,-2342.4808785714076,8.099050000004166,-2334.381828571403
2024-04-02T10:13:12.000000,-2297.8145928571216,8.099050000004166,-2289.715542857117
2024-04-02T10:13:17.000000,-2245.153507142837,8.099050000004166,-2237.0544571428322
2024-04-02T10:13:22.000000,-2192.4924214285525,8.099050000004166,-2184.3933714285477
2024-04-02T10:13:27.000000,-2139.831335714268,8.099050000004166,-2131.732285714263
2024-04-02T10:13:32.000000,-2087.1702499999833,8.099050000004166,-2079.0711999999785
2024-04-02T10:16:07.000000,-2087.1702499999833,111.64635000000557,-1975.5238999999772
2024-04-02T10:16:12.000000,-2087.1702499999833,215.19365000000698,-1871.9765999999759
2024-04-02T10:16:17.000000,-2087.1702499999833,288.73645000000795,-1798.4337999999748
2024-04-02T10:16:22.000000,-2087.1702499999833,338.2756500000094,-1748.8945999999733
2024-04-02T10:16:27.000000,-2087.1702499999833,381.81395000001,-1705.3562999999726
2024-04-02T10:16:52.000000,-1926.8161999999809,381.81395000001,-1545.0022499999702
2024-04-02T10:20:22.000000,-1840.7850799999799,381.81395000001,-1458.9711299999692
2024-04-02T10:20:27.000000,-1819.2772999999797,381.81395000001,-1437.463349999969
2024-04-02T10:22:02.000000,-1819.2772999999797,357.07419838710507,-1462.203101612874
2024-04-02T10:22:07.000000,-1819.2772999999797,344.33624677419994,-1474.9410532257791
2024-04-02T10:22:12.000000,-1819.2772999999797,319.596495161295,-1499.680804838684
2024-04-02T10:22:17.000000,-1819.2772999999797,300.8576435483911,-1518.419656451588
2024-04-02T10:22:22.000000,-1819.2772999999797,270.11699193548736,-1549.1603080644918
2024-04-02T10:22:27.000000,-1819.2772999999797,264.99355000000344,-1554.2837499999757
2024-04-02T10:31:27.000000,-1800.7531181817978,264.99355000000344,-1535.7595681817938
2024-04-02T10:31:32.000000,-1782.228936363616,264.99355000000344,-1517.235386363612
2024-04-02T10:31:37.000000,-1763.704754545434,264.99355000000344,-1498.71120454543
