symbol,n_trades,total_pnl,total_entry_notional,return_rate
301301,5,988.6207000000015,96924.0,0.010199957698815583
002261,55,8098.8282500000305,1099581.0,0.007365376675297255
601567,21,2236.5978500000147,350956.00000000006,0.006372872525330852
600699,6,561.4673500000074,99536.0,0.005640847030220296
002368,38,2785.785549999986,862062.0,0.0032315373488217623
002739,21,1287.6616000000015,410574.0,0.003136247302556912
600126,191,11600.128449999987,3816577.0,0.003039406371206447
600060,12,559.7122000000102,194558.0,0.0028768398112645594
300748,93,3133.5979000000125,1564901.0,0.0020024256486512646
300251,681,29694.477549999767,15051441.0,0.0019728660896986385
300212,195,6606.664299999971,3560613.0,0.0018554850807992814
000818,36,1325.5249500000295,744996.0,0.0017792376737593618
300285,5,116.49820000000327,79231.0,0.0014703613484621332
603298,9,188.8919,156130.0,0.0012098373150579644
002439,143,3222.7019499999324,2706585.0,0.0011906893557748722
601615,6,83.96204999999297,98828.00000000001,0.0008495775488727178
600839,768,13063.011549999956,16003619.000000002,0.0008162535955148616
600580,485,8572.023799999914,10558201.0,0.0008118829902935086
000887,180,2462.098799999942,3193764.0,0.0007709081823202785
002152,123,1705.9026000000058,2363823.0,0.0007216710388214371
600884,79,863.6483000000073,1422120.0,0.0006072963603634063
002436,123,1267.024499999981,2215004.0,0.0005720190573019195
002273,196,1802.237349999928,3379659.0,0.0005332601158874099
002558,30,59.94565000002076,478719.0,0.00012522095425504474
600498,223,-648.3635499999393,4474249.0,-0.00014491002847627374
300765,5,-22.31879999999871,97909.0,-0.00022795452920567783
600487,51,-228.21550000001633,862815.0,-0.00026450108076472514
300024,425,-2051.1891000001347,7699219.0,-0.0002664152169200713
300017,494,-2810.8534500001124,9199289.0,-0.00030555116270399946
600392,6,-41.37365000000186,97974.00000000001,-0.00042229213873070255
002085,370,-3261.1032000000814,6915624.0,-0.00047155588562942133
000066,603,-5653.891600000138,11446243.0,-0.0004939517359538966
002670,92,-923.5253000000287,1656672.0,-0.0005574581450039771
300002,128,-1278.9161499999943,2257537.0,-0.0005665094968543127
002410,11,-115.7137000000055,197108.0,-0.0005870573492704786
300207,78,-944.0347999999999,1330841.0,-0.0007093520563312972
000021,172,-2096.447450000039,2950879.0,-0.0007104484629834158
002080,5,-74.23045000000579,99039.0,-0.0007495072648149294
603000,21,-294.6957000000085,390893.0,-0.0007539037537126746
688331,4,-56.40464999999841,71755.0,-0.000786072747543703
600155,6,-88.24134999999919,99050.0,-0.0008908768298838888
002945,22,-359.01224999997964,360192.0,-0.0009967246635127368
002156,227,-4558.624950000111,4515281.0,-0.0010095993914886164
300383,435,-8409.410099999895,8328969.0,-0.0010096579900825534
002423,50,-911.8455500000196,894115.0,-0.0010198302791028218
600707,43,-845.5616499999783,783313.0,-0.0010794684244995018
000032,89,-1802.8246499999848,1514655.0,-0.0011902543153391265
600398,63,-1458.2851000000283,1159417.0,-0.0012577744676850763
601231,43,-924.0395499999593,719083.0,-0.0012850248858615198
300058,409,-10752.512100000198,7573351.999999999,-0.0014197824292334754
603712,29,-728.9755000000089,508860.0,-0.0014325659316904629
002517,17,-424.2894500000435,291767.00000000006,-0.0014542064386995218
601216,106,-3399.3414500000163,2329936.0,-0.0014589849034479987
002414,53,-1475.7841500000216,883198.9999999999,-0.0016709531487241512
002797,95,-2991.904749999958,1713959.0,-0.0017456104550925419
002044,237,-7662.75235000002,4342635.0,-0.0017645398128095084
600977,6,-179.14539999999292,98913.00000000001,-0.0018111411037982155
002373,18,-542.3511999999944,298059.0,-0.0018196102114010795
600895,26,-871.4568000000047,469186.0,-0.0018573802287365879
600143,196,-6768.398350000134,3513136.0,-0.0019265973050858647
002065,390,-17651.67185000009,7168127.999999999,-0.002462521853683429
603707,5,-210.13970000000126,85290.0,-0.0024638257708992995
600673,5,-259.75979999999294,99846.0,-0.002601604470885092
002568,5,-280.7121999999992,95852.0,-0.002928600342194208
002563,17,-971.4768500000063,280456.0,-0.0034639189391562535
002531,10,-636.9155499999927,179802.0,-0.0035423162701193125
002244,30,-1870.0301499999534,526381.0,-0.0035526171157392716
000967,67,-4094.1230000000087,1132764.0,-0.003614277113326349
688172,15,-1103.5723500000047,283051.0,-0.0038988463209810413
000958,20,-1414.7088500000234,334421.0,-0.00423032300603139
600390,12,-845.5237000000152,199276.0,-0.004242978080652036
000997,51,-4208.944049999992,886850.9999999999,-0.004745942723185735
688567,12,-1000.8526999999982,199027.0,-0.005028728262999484
002153,64,-8875.153800000062,1238745.0,-0.007164633399125778
