exit_dt,cum_pnl_long,cum_pnl_short,cum_pnl_total
2024-11-04T09:50:12.000000,0.0,-103.7072000000008,-103.7072000000008
2024-11-04T09:50:12.000000,0.0,-102.32345000000099,-102.32345000000099
2024-11-04T09:50:12.000000,0.0,-79.54775000000056,-79.54775000000056
2024-11-04T09:50:12.000000,0.0,-37.316249999999854,-37.316249999999854
2024-11-04T09:50:12.000000,0.0,-11.29435000000058,-11.29435000000058
2024-11-04T09:50:17.000000,0.0,35.46574999999933,35.46574999999933
2024-11-04T09:50:17.000000,-199.45920000000018,35.46574999999933,-163.99345000000085
2024-11-04T09:50:17.000000,-199.45920000000018,139.6489499999998,-59.810250000000394
2024-11-04T09:50:22.000000,-199.45920000000018,-468.3034500000002,-667.7626500000003
2024-11-04T09:50:22.000000,-199.45920000000018,-475.90665000000024,-675.3658500000004
2024-11-04T09:50:22.000000,-199.45920000000018,-1023.7156499999993,-1223.1748499999994
2024-11-04T09:50:22.000000,-199.45920000000018,-1122.2190499999995,-1321.6782499999995
2024-11-04T09:50:22.000000,-199.45920000000018,-1065.6782499999995,-1265.1374499999995
2024-11-04T09:50:22.000000,-199.45920000000018,-940.1544499999987,-1139.6136499999989
2024-11-04T09:50:27.000000,-199.45920000000018,-1608.0918499999975,-1807.5510499999978
2024-11-04T09:50:27.000000,-199.45920000000018,-1606.6936999999978,-1806.152899999998
2024-11-04T09:50:27.000000,-199.45920000000018,-1800.207199999998,-1999.6663999999982
2024-11-04T09:50:27.000000,-199.45920000000018,-1787.0272499999971,-1986.4864499999974
2024-11-04T09:50:27.000000,-199.45920000000018,-1734.866249999997,-1934.3254499999973
2024-11-04T09:50:27.000000,-199.45920000000018,-1814.025849999997,-2013.4850499999973
2024-11-04T09:50:27.000000,-199.45920000000018,-1824.6824499999962,-2024.1416499999964
2024-11-04T09:50:27.000000,-199.45920000000018,-2002.6503499999972,-2202.1095499999974
2024-11-04T09:50:27.000000,-199.45920000000018,-1889.118749999997,-2088.577949999997
2024-11-04T09:50:27.000000,-199.45920000000018,-1861.0909499999977,-2060.5501499999978
2024-11-04T09:50:32.000000,-199.45920000000018,-2565.0193499999978,-2764.478549999998
2024-11-04T09:50:32.000000,-192.6475000000005,-2565.0193499999978,-2757.6668499999982
2024-11-04T09:50:33.000000,-192.6475000000005,-2868.6925499999984,-3061.340049999999
2024-11-04T09:50:37.000000,-192.6475000000005,-2785.115699999998,-2977.7631999999985
2024-11-04T09:50:37.000000,-192.6475000000005,-2597.9384499999987,-2790.5859499999992
2024-11-04T09:50:37.000000,-192.6475000000005,-2670.5921999999987,-2863.239699999999
2024-11-04T09:50:37.000000,-192.6475000000005,-2653.628599999999,-2846.2760999999996
2024-11-04T09:50:42.000000,-192.6475000000005,-2634.227749999998,-2826.8752499999987
2024-11-04T09:50:42.000000,-192.6475000000005,-2653.453549999998,-2846.1010499999984
