exit_dt,cum_pnl_long,cum_pnl_short,cum_pnl_total
2025-02-06T09:46:37.000000,286.38755000000276,0.0,286.38755000000276
2025-02-06T09:47:47.000000,286.38755000000276,-20.70153749999983,265.6860125000029
2025-02-06T09:48:02.000000,108.06972435897822,-20.70153749999983,87.36818685897836
2025-02-06T09:48:07.000000,-194.23224999999357,-20.70153749999983,-214.93378749999343
2025-02-06T09:48:07.000000,-194.23224999999357,-98.85027083333442,-293.08252083332803
2025-02-06T09:48:22.000000,-194.23224999999357,-123.06592657103916,-317.29817657103274
2025-02-06T09:48:42.000000,-194.23224999999357,-264.15401657103894,-458.3862665710325
2025-02-06T09:48:47.000000,-194.23224999999357,-485.7114308567525,-679.943680856746
2025-02-06T09:49:42.000000,-194.23224999999357,-614.9697820762664,-809.2020320762599
2025-02-06T09:50:17.000000,-194.23224999999357,-448.01167207626526,-642.2439220762587
2025-02-06T09:50:22.000000,-194.23224999999357,-302.05671207626494,-496.28896207625843
2025-02-06T09:50:27.000000,-194.23224999999357,-238.65687779055077,-432.88912779054425
2025-02-06T09:50:32.000000,-194.23224999999357,-896.2532111238834,-1090.4854611238768
2025-02-06T09:50:52.000000,-194.23224999999357,-1439.8324444572186,-1634.0646944572118
2025-02-06T09:50:57.000000,-194.23224999999357,-2002.4145277905532,-2196.6467777905464
2025-02-06T09:51:02.000000,-194.23224999999357,-2526.9909111238885,-2721.2231611238817
2025-02-06T09:51:07.000000,-194.23224999999357,-3032.564444457221,-3226.796694457214
2025-02-06T09:51:12.000000,-194.23224999999357,-3500.1322777905543,-3694.364527790547
2025-02-06T09:51:17.000000,-194.23224999999357,-3986.7029611238872,-4180.9352111238795
2025-02-06T09:51:22.000000,-194.23224999999357,-4104.746377790554,-4298.978627790546
2025-02-06T09:51:22.000000,-194.23224999999357,-4144.046367790555,-4338.278617790547
2025-02-06T09:51:27.000000,-194.23224999999357,-4212.350707790556,-4406.582957790548
