symbol,n_trades,total_pnl,total_entry_notional,return_rate
300244,1,293.36754999999977,9296.0,0.031558471385542144
300602,1,197.85875000000004,8760.0,0.02258661529680366
001269,1,168.1992000000005,9784.0,0.01719125102207691
300087,103,14861.786500000006,967235.0,0.015365228202039841
300035,8,847.0008500000001,74336.0,0.011394221507748603
301376,2,201.19480000000004,18547.0,0.010847835229417159
300657,6,502.1322000000002,46986.0,0.010686847145958375
688150,1,92.56299999999965,9315.0,0.009936983360171727
300348,10,877.5383000000027,95095.0,0.009228017245912011
300379,249,21156.95200000001,2406510.0,0.008791549588408113
300693,1,71.13090000000047,8601.0,0.00827007324729688
300655,8,596.9172500000021,76907.0,0.0077615464132003865
603466,10,676.7934500000032,92899.0,0.007285260874713433
688107,1,56.52705000000026,8040.0,0.0070307276119403305
002006,8,500.85745000000145,72649.0,0.006894209830830451
603477,41,2579.478400000001,375628.0,0.006867108948214726
000025,45,2626.203900000002,410171.0,0.00640270496939082
301348,1,56.75200000000006,9072.0,0.0062557319223985955
688097,1,52.952999999999435,8820.0,0.006003741496598576
301029,1,49.330000000000226,8348.0,0.005909199808337353
000795,377,18994.531799999993,3512821.0,0.005407201733307787
300085,2,87.36809999999996,18270.0,0.004782052545155991
301015,3,127.41449999999857,28260.0,0.004508651804670863
300638,5,200.1499500000002,45739.0,0.00437591442751263
002068,1,42.183499999998936,9780.0,0.0043132413087933474
600206,2,71.54475000000085,16835.0,0.00424976239976245
002041,7,282.77679999999714,66592.0,0.004246407976934124
300783,7,259.68395,61538.0,0.004219895836718775
002320,12,479.93540000000144,115188.0,0.004166539917352515
603123,21,788.6453999999969,199096.0,0.0039611313135371725
600882,21,681.1678000000007,173553.0,0.003924840250528661
300284,6,228.34859999999628,59556.0,0.0038341829538584907
300663,9,306.0699000000013,80018.0,0.003825013122047556
000062,546,16871.80225,4524118.0,0.0037293019877023543
603220,11,358.51899999999677,96553.0,0.0037131834329331742
000019,19,607.3862500000012,179658.0,0.0033807915595186473
002254,8,237.5296499999972,76894.0,0.0030890531120763283
000899,210,5912.18419999998,2004288.0,0.0029497677978414178
002163,45,1221.2753500000035,434950.0,0.0028078522818714875
603693,347,8881.247149999983,3196939.0,0.002778047110063715
002985,1,23.282100000000426,8403.0,0.002770689039628755
601519,108,2720.7732500000106,1043460.0,0.002607453328349923
600835,1,22.86849999999936,8890.0,0.002572384701912189
000582,271,6542.617749999999,2583928.0,0.0025320433657594174
002946,6,134.22254999999782,53505.0,0.0025085982618446466
000422,16,361.83089999999527,145301.0,0.0024902161719464783
301487,3,71.55824999999885,29320.0,0.002440595156889456
603690,145,3130.7905499999974,1287180.0,0.002432286510045213
605333,1,17.794800000000556,7761.0,0.002292848859683102
300366,1,22.09649999999936,9885.0,0.0022353566009104056
300119,6,121.28075000000271,54615.0,0.002220649089078142
002651,4,81.03840000000145,38723.0,0.0020927717377269696
002194,334,6220.16170000002,3149009.0,0.0019752759360167024
001236,4,73.79559999999975,37731.0,0.0019558347247621254
300475,5,75.40979999999875,40728.0,0.0018515468473776948
300527,17,299.30369999999476,163451.0,0.001831152455475921
002987,39,581.1173500000023,324967.0,0.0017882349592420223
300773,36,579.9328499999998,328982.0,0.0017628102753342123
600861,5,67.35900000000285,40820.0,0.0016501469867712605
600577,12,190.0776500000036,115879.0,0.0016403114455596233
001258,253,3903.413200000041,2450294.0,0.0015930387129054885
300170,201,2934.8063999999777,1871497.0,0.0015681598207210473
301316,6,78.39464999999657,50834.0,0.0015421696108902816
002583,307,3988.7331499999996,2868857.0,0.0013903562115504535
002537,388,4955.3456499999875,3761439.0,0.001317406888693393
000681,14,165.00450000000276,131275.0,0.0012569377261474216
600550,117,1356.4523000000204,1127063.0,0.0012035283741902807
300298,2,19.12159999999932,16104.0,0.0011873820168901714
300319,1,10.658700000001215,9180.000000000002,0.0011610784313726811
300398,207,2079.26445,1924959.0,0.001080160382636721
000917,15,142.57855000000006,143075.0,0.000996530141534161
002654,29,268.4291999999909,274126.0,0.0009792183156650258
300180,650,5894.737550000007,6258962.0,0.0009418075313446554
300634,3,23.715399999999768,25368.0,0.000934854935351615
002126,4,32.09859999999801,34828.0,0.000921632020213564
300130,32,243.73320000000342,284848.0,0.0008556605628265019
600602,111,859.2395000000072,1008137.0,0.0008523042999116263
300674,33,265.9307999999966,318028.0,0.0008361867508521156
601069,213,1593.2297499999981,1948727.0,0.0008175746269231135
002428,5,36.65924999999751,47940.0,0.0007646902377971946
002446,1,7.29824999999968,9630.0,0.0007578660436136739
300463,4,26.286800000001655,37136.0,0.0007078522188712208
301339,4,28.076999999998726,39915.0,0.0007034197670048535
300580,5,28.974550000001283,44988.0,0.0006440506357251108
600933,1,6.234900000000946,9709.0,0.0006421773612113446
600718,3,17.06199999999737,28710.0,0.0005942877046324406
002697,137,582.7890500000041,1320336.0,0.0004413945010966936
603496,1,2.876549999999275,7656.0,0.0003757249216299994
002354,283,961.1393999999791,2713120.0,0.00035425613316033904
603920,2,4.031800000000281,19904.0,0.0002025622990353839
300077,411,587.8567000000012,3438686.0,0.00017095387598635095
301171,13,6.567399999999097,106818.0,0.00006148214720364636
603169,653,115.12760000001742,6244206.0,0.000018437508307704362
688110,1,-0.00870000000012805,7512.0,-1.158146964873276e-6
300894,1,-0.2453500000001494,9058.0,-0.000027086553323045858
600633,9,-5.982549999998859,86240.0,-0.00006937094155842833
002048,1,-0.6709499999989053,9590.0,-0.00006996350364952089
301363,4,-2.8278000000013197,38540.0,-0.0000733731188376056
301216,3,-2.405800000000241,28011.0,-0.00008588768698012356
300133,14,-21.15480000000171,136460.0,-0.00015502564854170974
000600,70,-158.49805000000455,674625.0,-0.00023494244950899323
002745,2,-4.886500000001988,18610.0,-0.000262573885008167
000737,35,-101.03115000000223,339521.0,-0.00029756966432121205
300446,20,-55.5944999999983,182020.0,-0.0003054307218986831
603300,253,-826.364150000005,2431519.0,-0.0003398551070339179
688105,1,-2.984999999999374,8732.0,-0.00034184608337143544
300432,26,-91.2561500000029,232873.0,-0.00039187089100068664
300827,2,-6.12149999999906,15183.0,-0.0004031811894881815
301078,157,-597.588850000008,1472461.0,-0.0004058435843122555
688141,2,-6.338299999999418,15424.0,-0.0004109374999999622
600986,50,-207.39475000000027,482741.0,-0.00042961909181113737
002484,3,-12.418499999999852,27965.0,-0.0004440729483282622
002276,81,-345.11220000000935,755311.0,-0.00045691403938246544
300705,6,-26.922099999999293,56156.0,-0.00047941626896501343
300641,208,-1371.822200000001,1789666.0,-0.0007665241447286817
600787,105,-796.3518000000079,1010682.0,-0.0007879350775021301
603013,1,-7.007999999999999,8760.0,-0.0007999999999999999
301500,1,-7.587999999999999,9485.0,-0.0007999999999999999
300926,1,-7.2992,9124.0,-0.0008
000555,1,-7.3944,9243.0,-0.0008
300772,1,-7.6104,9513.0,-0.0008
300183,3,-20.923200000003195,26154.0,-0.0008000000000001221
002402,2,-13.992000000003554,17490.000000000004,-0.000800000000000203
688548,2,-16.135350000001576,18919.0,-0.0008528648448650339
600480,8,-64.62664999999862,72141.0,-0.0008958380116715685
300593,5,-41.1887500000022,45144.0,-0.0009123859206096535
300623,6,-51.046949999998205,52554.0,-0.0009713237812535336
300850,9,-90.6929000000013,85798.0,-0.0010570514464206776
002034,2,-21.528900000000938,19410.0,-0.0011091653786708365
002747,6,-63.65899999999958,54640.0,-0.001165062225475834
688388,6,-67.26505000000074,55327.0,-0.0012157725884288095
000837,99,-1119.050199999991,913371.0,-0.0012251869174738316
603128,152,-1901.918549999984,1476823.0,-0.0012878446164503016
000951,1,-12.52475000000078,9405.0,-0.0013317118553961488
000581,1,-12.468749999999005,9340.0,-0.00133498394004272
001337,54,-594.6523000000001,440430.0,-0.0013501630225007382
600313,82,-1066.538500000006,785508.0,-0.0013577691124724458
300045,2,-27.884999999999742,19854.0,-0.0014045028709579804
688549,5,-67.82290000000182,47273.0,-0.0014347069151524512
000735,15,-209.07970000000046,143727.0,-0.0014547002302977203
300134,7,-98.61649999999975,65922.0,-0.001495957343527195
688351,6,-85.48040000000091,56878.0,-0.001502872815499858
002204,223,-3268.194600000002,2170200.0,-0.0015059416643627326
300363,1,-14.807450000001094,9758.0,-0.0015174677187949472
600641,1,-14.684249999999851,9604.0,-0.0015289723032069816
300109,1,-14.65624999999985,9569.0,-0.001531638624725661
600961,4,-58.21380000000296,37762.0,-0.0015415973730205752
300775,8,-124.46720000000141,75420.0,-0.001650320869795829
002249,76,-1282.8938500000042,735018.0,-0.0017453910652528296
